target_id	length	eff_length	est_counts	tpm
ENSMUST00000040440.6|ENSMUSG00000036438.14|OTTMUSG00000022552.3|OTTMUST00000054017.1|Calm2-201|Calm2|1205|protein_coding|	1205	1003.65	1974.62	92.1318
ENSMUST00000234406.1|ENSMUSG00000036438.14|OTTMUSG00000022552.3|OTTMUST00000175966.1|Calm2-204|Calm2|842|protein_coding|	842	640.654	48.2704	3.52832
ENSMUST00000143965.7|ENSMUSG00000036438.14|OTTMUSG00000022552.3|OTTMUST00000054019.1|Calm2-202|Calm2|890|retained_intron|	890	688.654	6.08884	0.414042
ENSMUST00000150137.1|ENSMUSG00000036438.14|OTTMUSG00000022552.3|OTTMUST00000054018.1|Calm2-203|Calm2|657|retained_intron|	657	455.713	349.55	35.9194
ENSMUST00000238271.1|ENSMUSG00000036438.14|OTTMUSG00000022552.3|OTTMUST00000181110.1|Calm2-205|Calm2|403|nonsense_mediated_decay|	403	204.493	340.475	77.9684
ENSMUST00000158802.1|ENSMUSG00000089427.1|-|-|Gm26005-201|Gm26005|134|snoRNA|	134	41.451	0	0
ENSMUST00000234806.1|ENSMUSG00000117545.1|OTTMUSG00000072691.1|OTTMUST00000175967.1|Gm30794-202|Gm30794|1522|lncRNA|	1522	1320.65	6	0.212752
ENSMUST00000234358.1|ENSMUSG00000117545.1|OTTMUSG00000072691.1|OTTMUST00000175968.1|Gm30794-201|Gm30794|1128|lncRNA|	1128	926.654	0	0
ENSMUST00000234254.1|ENSMUSG00000117486.1|OTTMUSG00000072692.1|OTTMUST00000175969.1|Gm30938-201|Gm30938|549|lncRNA|	549	347.941	26	3.49928
ENSMUST00000188990.1|ENSMUSG00000100847.1|OTTMUSG00000047267.1|OTTMUST00000122211.1|Gm28676-201|Gm28676|591|lncRNA|	591	389.831	0	0
ENSMUST00000234692.1|ENSMUSG00000117361.1|OTTMUSG00000072693.1|OTTMUST00000175970.1|Gm30984-201|Gm30984|423|lncRNA|	423	223.717	0	0
ENSMUST00000234992.1|ENSMUSG00000117414.1|OTTMUSG00000072694.1|OTTMUST00000175971.1|Gm46587-201|Gm46587|1551|lncRNA|	1551	1349.65	0	0
ENSMUST00000235125.1|ENSMUSG00000045394.9|OTTMUSG00000072660.2|OTTMUST00000175896.1|Epcam-205|Epcam|600|protein_coding|	600	398.807	0	0
ENSMUST00000053577.8|ENSMUSG00000045394.9|OTTMUSG00000072660.2|-|Epcam-201|Epcam|2040|protein_coding|	2040	1838.65	0	0
ENSMUST00000234009.1|ENSMUSG00000045394.9|OTTMUSG00000072660.2|OTTMUST00000175897.1|Epcam-202|Epcam|904|protein_coding|	904	702.654	0	0
ENSMUST00000234354.1|ENSMUSG00000045394.9|OTTMUSG00000072660.2|OTTMUST00000175898.1|Epcam-203|Epcam|581|processed_transcript|	581	379.854	0	0
ENSMUST00000234623.1|ENSMUSG00000045394.9|OTTMUSG00000072660.2|OTTMUST00000175899.2|Epcam-204|Epcam|1745|protein_coding|	1745	1543.65	94	2.8516
ENSMUST00000024967.13|ENSMUSG00000024151.13|OTTMUSG00000038134.2|OTTMUST00000098216.1|Msh2-201|Msh2|3283|protein_coding|	3283	3081.65	211	3.20634
ENSMUST00000174240.1|ENSMUSG00000024151.13|OTTMUSG00000038134.2|OTTMUST00000098217.1|Msh2-205|Msh2|1752|retained_intron|	1752	1550.65	0	0
ENSMUST00000173097.7|ENSMUSG00000024151.13|OTTMUSG00000038134.2|OTTMUST00000098218.1|Msh2-204|Msh2|2502|retained_intron|	2502	2300.65	0	0
ENSMUST00000172855.1|ENSMUSG00000024151.13|OTTMUSG00000038134.2|OTTMUST00000098219.2|Msh2-203|Msh2|630|protein_coding|	630	428.74	0	0
ENSMUST00000172596.1|ENSMUSG00000024151.13|OTTMUSG00000038134.2|OTTMUST00000098220.1|Msh2-202|Msh2|409|retained_intron|	409	210.215	0	0
ENSMUST00000174703.1|ENSMUSG00000024151.13|OTTMUSG00000038134.2|OTTMUST00000098221.1|Msh2-206|Msh2|510|nonsense_mediated_decay|	510	309.185	0	0
ENSMUST00000055221.8|ENSMUSG00000050138.8|OTTMUSG00000072661.2|OTTMUST00000175900.2|Kcnk12-201|Kcnk12|1972|protein_coding|	1972	1770.65	0	0
ENSMUST00000234934.1|ENSMUSG00000117466.1|OTTMUSG00000072695.1|OTTMUST00000175972.1|Gm50039-202|Gm50039|2598|lncRNA|	2598	2396.65	0	0
ENSMUST00000234350.1|ENSMUSG00000117466.1|OTTMUSG00000072695.1|OTTMUST00000175973.1|Gm50039-201|Gm50039|2452|lncRNA|	2452	2250.65	2.0006	0.0416259
ENSMUST00000179601.1|ENSMUSG00000093922.1|-|-|Rpl36-ps4-201|Rpl36-ps4|354|protein_coding|	354	158.007	0	0
ENSMUST00000234870.1|ENSMUSG00000117455.1|OTTMUSG00000072662.1|OTTMUST00000175901.1|Gm50040-201|Gm50040|459|processed_pseudogene|	459	258.918	0	0
ENSMUST00000234265.1|ENSMUSG00000117522.1|OTTMUSG00000072696.1|OTTMUST00000175974.1|Gm50041-201|Gm50041|217|processed_pseudogene|	217	44.4065	0	0
ENSMUST00000005503.4|ENSMUSG00000005370.4|OTTMUSG00000072663.1|OTTMUST00000175902.1|Msh6-201|Msh6|4251|protein_coding|	4251	4049.65	381	4.40573
ENSMUST00000234936.1|ENSMUSG00000005370.4|OTTMUSG00000072663.1|OTTMUST00000175903.1|Msh6-203|Msh6|479|processed_transcript|	479	278.567	0	0
ENSMUST00000234756.1|ENSMUSG00000005370.4|OTTMUSG00000072663.1|OTTMUST00000175904.1|Msh6-202|Msh6|578|protein_coding|	578	376.854	0	0
ENSMUST00000130379.8|ENSMUSG00000005371.15|OTTMUSG00000020228.4|OTTMUST00000175975.1|Fbxo11-203|Fbxo11|3753|protein_coding|	3753	3551.65	72.5009	0.955924
ENSMUST00000005504.14|ENSMUSG00000005371.15|OTTMUSG00000020228.4|OTTMUST00000048033.1|Fbxo11-201|Fbxo11|4019|protein_coding|	4019	3817.65	427.399	5.24261
ENSMUST00000135639.7|ENSMUSG00000005371.15|OTTMUSG00000020228.4|OTTMUST00000048034.2|Fbxo11-204|Fbxo11|2022|nonsense_mediated_decay|	2022	1820.65	6.26725	0.161198
ENSMUST00000235112.1|ENSMUSG00000005371.15|OTTMUSG00000020228.4|OTTMUST00000048105.2|Fbxo11-206|Fbxo11|2657|protein_coding|	2657	2455.65	272.661	5.19956
ENSMUST00000127334.1|ENSMUSG00000005371.15|OTTMUSG00000020228.4|OTTMUST00000048035.2|Fbxo11-202|Fbxo11|889|retained_intron|	889	687.654	1.17194	0.0798079
ENSMUST00000235056.1|ENSMUSG00000005371.15|OTTMUSG00000020228.4|OTTMUST00000175976.1|Fbxo11-205|Fbxo11|371|protein_coding|	371	173.957	0	0
ENSMUST00000183295.1|ENSMUSG00000058869.9|OTTMUSG00000043397.1|OTTMUST00000113874.1|Gm4832-202|Gm4832|375|processed_transcript|	375	177.742	0	0
ENSMUST00000182679.1|ENSMUSG00000058869.9|OTTMUSG00000043397.1|OTTMUST00000113875.1|Gm4832-201|Gm4832|399|transcribed_processed_pseudogene|	399	200.604	0	0
ENSMUST00000180785.1|ENSMUSG00000097676.1|OTTMUSG00000072697.1|OTTMUST00000175977.1|Gm26612-201|Gm26612|1055|lncRNA|	1055	853.654	0	0
ENSMUST00000233989.1|ENSMUSG00000117369.1|OTTMUSG00000072698.1|OTTMUST00000175978.1|Gm31499-201|Gm31499|725|lncRNA|	725	523.665	0	0
ENSMUST00000234514.1|ENSMUSG00000117351.1|OTTMUSG00000072699.1|OTTMUST00000175979.1|Gm31615-201|Gm31615|1125|lncRNA|	1125	923.654	1.01474	0.0514468
ENSMUST00000234143.1|ENSMUSG00000117497.1|OTTMUSG00000072700.1|OTTMUST00000175980.1|1700116H05Rik-201|1700116H05Rik|3806|lncRNA|	3806	3604.65	0	0
ENSMUST00000234211.1|ENSMUSG00000117497.1|OTTMUSG00000072700.1|OTTMUST00000175981.1|1700116H05Rik-202|1700116H05Rik|549|lncRNA|	549	347.941	0	0
ENSMUST00000234925.1|ENSMUSG00000117497.1|OTTMUSG00000072700.1|OTTMUST00000175982.1|1700116H05Rik-203|1700116H05Rik|396|lncRNA|	396	197.685	0	0
ENSMUST00000158166.1|ENSMUSG00000088791.1|-|-|Gm22542-201|Gm22542|95|snRNA|	95	31.7674	0	0
ENSMUST00000093636.2|ENSMUSG00000095624.1|-|-|Gm23947-201|Gm23947|107|snRNA|	107	33.1917	0	0
ENSMUST00000112238.8|ENSMUSG00000034998.18|OTTMUSG00000033848.4|OTTMUST00000085294.1|Foxn2-201|Foxn2|5085|protein_coding|	5085	4883.65	374.398	3.59005
ENSMUST00000155640.1|ENSMUSG00000034998.18|OTTMUSG00000033848.4|OTTMUST00000085297.3|Foxn2-204|Foxn2|543|protein_coding|	543	341.983	4.4724	0.612418
ENSMUST00000134107.1|ENSMUSG00000034998.18|OTTMUSG00000033848.4|OTTMUST00000085296.1|Foxn2-202|Foxn2|2892|retained_intron|	2892	2690.65	2.4554	0.0427342
ENSMUST00000141052.1|ENSMUSG00000034998.18|OTTMUSG00000033848.4|OTTMUST00000085295.1|Foxn2-203|Foxn2|1824|nonsense_mediated_decay|	1824	1622.65	54.6737	1.57784
ENSMUST00000038551.7|ENSMUSG00000034709.8|OTTMUSG00000048547.7|OTTMUST00000124396.2|Ppp1r21-201|Ppp1r21|3141|protein_coding|	3141	2939.65	436.095	6.94697
ENSMUST00000189734.1|ENSMUSG00000034709.8|OTTMUSG00000048547.7|OTTMUST00000124448.1|Ppp1r21-204|Ppp1r21|695|retained_intron|	695	493.675	0	0
ENSMUST00000191340.1|ENSMUSG00000034709.8|OTTMUSG00000048547.7|OTTMUST00000124449.1|Ppp1r21-206|Ppp1r21|279|retained_intron|	279	91.6853	0	0
ENSMUST00000188064.1|ENSMUSG00000034709.8|OTTMUSG00000048547.7|OTTMUST00000124450.1|Ppp1r21-203|Ppp1r21|396|retained_intron|	396	197.685	0	0
ENSMUST00000190136.1|ENSMUSG00000034709.8|OTTMUSG00000048547.7|OTTMUST00000124451.1|Ppp1r21-205|Ppp1r21|733|retained_intron|	733	531.665	0	0
ENSMUST00000185400.1|ENSMUSG00000034709.8|OTTMUSG00000048547.7|OTTMUST00000124399.1|Ppp1r21-202|Ppp1r21|1112|retained_intron|	1112	910.654	63.9055	3.28621
ENSMUST00000195386.1|ENSMUSG00000103075.1|OTTMUSG00000048575.1|OTTMUST00000124452.1|Gm38109-201|Gm38109|181|TEC|	181	21.6419	0	0
ENSMUST00000137138.1|ENSMUSG00000033855.15|OTTMUSG00000033050.5|OTTMUST00000082522.3|Ston1-204|Ston1|767|protein_coding|	767	565.654	14.288	1.18285
ENSMUST00000153613.1|ENSMUSG00000033855.15|OTTMUSG00000033050.5|OTTMUST00000082523.1|Ston1-206|Ston1|357|processed_transcript|	357	160.784	0	0
ENSMUST00000163588.7|ENSMUSG00000033855.15|OTTMUSG00000033050.5|-|Ston1-207|Ston1|2983|protein_coding|	2983	2781.65	240.119	4.04236
ENSMUST00000064035.12|ENSMUSG00000033855.15|OTTMUSG00000033050.5|OTTMUST00000082506.3|Ston1-201|Ston1|3287|protein_coding|	3287	3085.65	0	0
ENSMUST00000150023.1|ENSMUSG00000033855.15|OTTMUSG00000033050.5|OTTMUST00000082507.1|Ston1-205|Ston1|3231|protein_coding|	3231	3029.65	0	0
ENSMUST00000132384.1|ENSMUSG00000033855.15|OTTMUSG00000033050.5|OTTMUST00000082520.1|Ston1-203|Ston1|2445|retained_intron|	2445	2243.65	0	0
ENSMUST00000112216.1|ENSMUSG00000033855.15|OTTMUSG00000033050.5|OTTMUST00000082521.1|Ston1-202|Ston1|2676|retained_intron|	2676	2474.65	8.74085	0.165406
ENSMUST00000234525.1|ENSMUSG00000117398.1|OTTMUSG00000072767.1|OTTMUST00000176091.1|Gm9406-201|Gm9406|675|processed_pseudogene|	675	473.695	0	0
ENSMUST00000234252.1|ENSMUSG00000117567.1|OTTMUSG00000072768.1|OTTMUST00000176092.1|Gm50056-201|Gm50056|1315|lncRNA|	1315	1113.65	0	0
ENSMUST00000234688.1|ENSMUSG00000117567.1|OTTMUSG00000072768.1|OTTMUST00000176093.1|Gm50056-202|Gm50056|866|lncRNA|	866	664.654	0	0
ENSMUST00000024970.10|ENSMUSG00000024154.11|OTTMUSG00000028528.3|OTTMUST00000070701.1|Gtf2a1l-201|Gtf2a1l|1621|protein_coding|	1621	1419.65	0	0
ENSMUST00000234392.1|ENSMUSG00000024154.11|OTTMUSG00000028528.3|OTTMUST00000176094.1|Gtf2a1l-203|Gtf2a1l|1252|processed_transcript|	1252	1050.65	0	0
ENSMUST00000161481.1|ENSMUSG00000024154.11|OTTMUSG00000028528.3|OTTMUST00000070702.2|Gtf2a1l-202|Gtf2a1l|743|protein_coding|	743	541.665	0	0
ENSMUST00000234881.1|ENSMUSG00000024107.7|OTTMUSG00000072769.1|OTTMUST00000176095.1|Lhcgr-204|Lhcgr|1073|processed_transcript|	1073	871.654	0	0
ENSMUST00000024916.6|ENSMUSG00000024107.7|OTTMUSG00000072769.1|OTTMUST00000176096.1|Lhcgr-201|Lhcgr|6828|protein_coding|	6828	6626.65	0	0
ENSMUST00000234368.1|ENSMUSG00000024107.7|OTTMUSG00000072769.1|OTTMUST00000176097.1|Lhcgr-203|Lhcgr|3957|nonsense_mediated_decay|	3957	3755.65	0	0
ENSMUST00000234269.1|ENSMUSG00000024107.7|OTTMUSG00000072769.1|OTTMUST00000176098.1|Lhcgr-202|Lhcgr|653|retained_intron|	653	451.722	0	0
ENSMUST00000234561.1|ENSMUSG00000117566.1|OTTMUSG00000072770.1|OTTMUST00000176099.1|Gm9407-201|Gm9407|390|processed_pseudogene|	390	191.971	0	0
ENSMUST00000035701.5|ENSMUSG00000032937.5|OTTMUSG00000072771.1|OTTMUST00000176100.1|Fshr-201|Fshr|2360|protein_coding|	2360	2158.65	0	0
ENSMUST00000234989.1|ENSMUSG00000117364.1|OTTMUSG00000072772.1|OTTMUST00000176101.1|4933400B14Rik-201|4933400B14Rik|978|lncRNA|	978	776.654	0	0
ENSMUST00000234513.1|ENSMUSG00000117524.1|OTTMUSG00000072773.1|OTTMUST00000176102.1|Gm4719-201|Gm4719|801|lncRNA|	801	599.654	0	0
ENSMUST00000234973.1|ENSMUSG00000117511.1|OTTMUSG00000072774.1|OTTMUST00000176103.1|Gm50061-201|Gm50061|815|lncRNA|	815	613.654	0	0
ENSMUST00000086423.5|ENSMUSG00000066878.5|OTTMUSG00000072775.1|OTTMUST00000176104.1|Gm10184-201|Gm10184|1988|protein_coding|	1988	1786.65	0	0
ENSMUST00000234603.1|ENSMUSG00000117635.1|OTTMUSG00000072812.1|OTTMUST00000176170.1|Gm41653-201|Gm41653|1723|lncRNA|	1723	1521.65	0	0
ENSMUST00000072671.13|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000098514.2|Nrxn1-202|Nrxn1|8118|protein_coding|	8118	7916.65	113.239	0.66983
ENSMUST00000160844.9|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000095739.5|Nrxn1-207|Nrxn1|9309|protein_coding|	9309	9107.65	0	0
ENSMUST00000197268.4|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000098511.2|Nrxn1-225|Nrxn1|2280|protein_coding|	2280	2078.65	17.375	0.39143
ENSMUST00000174331.7|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000098509.2|Nrxn1-216|Nrxn1|6282|protein_coding|	6282	6080.65	0	0
ENSMUST00000159778.7|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000098508.5|Nrxn1-204|Nrxn1|3414|protein_coding|	3414	3212.65	0	0
ENSMUST00000173917.7|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000137305.1|Nrxn1-215|Nrxn1|1439|protein_coding|	1439	1237.65	6.14635	0.232557
ENSMUST00000174337.7|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000098510.2|Nrxn1-217|Nrxn1|3021|protein_coding|	3021	2819.65	0	0
ENSMUST00000161402.9|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000087771.6|Nrxn1-209|Nrxn1|4953|protein_coding|	4953	4751.65	0	0
ENSMUST00000173222.1|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000098513.2|Nrxn1-214|Nrxn1|859|protein_coding|	859	657.654	0	0
ENSMUST00000054059.14|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000099376.2|Nrxn1-201|Nrxn1|4697|protein_coding|	4697	4495.65	0	0
ENSMUST00000172466.7|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000137306.1|Nrxn1-213|Nrxn1|2477|protein_coding|	2477	2275.65	0	0
ENSMUST00000160800.8|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000095738.1|Nrxn1-206|Nrxn1|5683|protein_coding|	5683	5481.65	62.6754	0.535422
ENSMUST00000197104.1|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000137307.2|Nrxn1-223|Nrxn1|560|protein_coding|	560	358.905	11.5027	1.50082
ENSMUST00000176918.1|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000098528.1|Nrxn1-219|Nrxn1|417|processed_transcript|	417	217.955	0	0
ENSMUST00000196269.4|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000137308.1|Nrxn1-221|Nrxn1|406|retained_intron|	406	207.359	0	0
ENSMUST00000161102.8|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000095740.1|Nrxn1-208|Nrxn1|4813|retained_intron|	4813	4611.65	11.9376	0.121219
ENSMUST00000196559.4|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000137309.1|Nrxn1-222|Nrxn1|706|protein_coding|	706	504.665	0	0
ENSMUST00000176118.1|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000098529.2|Nrxn1-218|Nrxn1|641|protein_coding|	641	439.74	0	0
ENSMUST00000198899.1|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000137285.1|Nrxn1-226|Nrxn1|2797|retained_intron|	2797	2595.65	0	0
ENSMUST00000161637.7|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000087701.3|Nrxn1-210|Nrxn1|3306|processed_transcript|	3306	3104.65	2.79018	0.0420852
ENSMUST00000177342.2|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000098530.3|Nrxn1-220|Nrxn1|981|processed_transcript|	981	779.654	0	0
ENSMUST00000197224.1|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000137310.2|Nrxn1-224|Nrxn1|506|protein_coding|	506	305.222	0	0
ENSMUST00000162227.2|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000087768.2|Nrxn1-212|Nrxn1|3719|retained_intron|	3719	3517.65	6.35427	0.0845908
ENSMUST00000160467.7|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000087729.2|Nrxn1-205|Nrxn1|3097|retained_intron|	3097	2895.65	7.04401	0.113916
ENSMUST00000159419.1|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000087700.1|Nrxn1-203|Nrxn1|3036|retained_intron|	3036	2834.65	0	0
ENSMUST00000162002.1|ENSMUSG00000024109.18|OTTMUSG00000034567.18|OTTMUST00000087767.1|Nrxn1-211|Nrxn1|4299|retained_intron|	4299	4097.65	0	0
ENSMUST00000174965.1|ENSMUSG00000092706.1|-|-|Gm24510-201|Gm24510|94|miRNA|	94	31.8795	0.988449	1.45196
ENSMUST00000097270.5|ENSMUSG00000073367.5|OTTMUSG00000072903.1|OTTMUST00000176340.1|Gm10493-201|Gm10493|610|processed_pseudogene|	610	408.791	0	0
ENSMUST00000175818.1|ENSMUSG00000093716.1|OTTMUSG00000038279.1|OTTMUST00000098531.1|Gm19815-201|Gm19815|335|processed_pseudogene|	335	140.498	0	0
ENSMUST00000173765.1|ENSMUSG00000092549.1|OTTMUSG00000038277.1|OTTMUST00000098512.1|Gm20491-201|Gm20491|1241|processed_pseudogene|	1241	1039.65	0	0
ENSMUST00000162121.1|ENSMUSG00000090160.1|OTTMUSG00000034598.1|OTTMUST00000087766.1|4930480K15Rik-201|4930480K15Rik|2199|lncRNA|	2199	1997.65	0	0
ENSMUST00000198489.1|ENSMUSG00000105477.1|-|-|Gm47307-201|Gm47307|145|miRNA|	145	8.03825	0	0
ENSMUST00000095183.1|ENSMUSG00000071033.1|OTTMUSG00000072813.1|OTTMUST00000176171.1|Gm10308-201|Gm10308|742|lncRNA|	742	540.665	0	0
ENSMUST00000183420.1|ENSMUSG00000098740.1|-|-|Gm27475-201|Gm27475|61|miRNA|	61	25.6875	0	0
ENSMUST00000234080.1|ENSMUSG00000117572.1|OTTMUSG00000072814.1|OTTMUST00000176172.1|Gm9410-201|Gm9410|1042|processed_pseudogene|	1042	840.654	0	0
ENSMUST00000234612.1|ENSMUSG00000117649.1|OTTMUSG00000072815.1|OTTMUST00000176173.1|Gm9411-201|Gm9411|929|processed_pseudogene|	929	727.654	0	0
ENSMUST00000057074.9|ENSMUSG00000043346.9|OTTMUSG00000072717.1|OTTMUST00000176014.1|Gm6741-201|Gm6741|747|processed_pseudogene|	747	545.665	89.8175	7.70807
ENSMUST00000233999.1|ENSMUSG00000117471.1|OTTMUSG00000072718.1|OTTMUST00000176015.1|Gm49988-201|Gm49988|473|processed_pseudogene|	473	272.656	0	0
ENSMUST00000234004.1|ENSMUSG00000117396.1|OTTMUSG00000072719.1|OTTMUST00000176016.1|Gm49989-201|Gm49989|316|processed_pseudogene|	316	123.468	0	0
ENSMUST00000234031.1|ENSMUSG00000117629.1|OTTMUSG00000072720.1|OTTMUST00000176017.1|Gm49990-201|Gm49990|393|processed_pseudogene|	393	194.821	0	0
ENSMUST00000141811.1|ENSMUSG00000087425.1|OTTMUSG00000021210.1|OTTMUST00000050245.1|Gm15404-201|Gm15404|364|lncRNA|	364	167.349	0	0
ENSMUST00000234668.1|ENSMUSG00000117417.1|OTTMUSG00000072721.1|OTTMUST00000176018.1|Gm49991-202|Gm49991|1172|lncRNA|	1172	970.654	0	0
ENSMUST00000234155.1|ENSMUSG00000117417.1|OTTMUSG00000072721.1|OTTMUST00000176019.1|Gm49991-201|Gm49991|1262|lncRNA|	1262	1060.65	0	0
ENSMUST00000119343.1|ENSMUSG00000081412.1|OTTMUSG00000021209.1|OTTMUST00000050244.1|Gm15403-201|Gm15403|1227|processed_pseudogene|	1227	1025.65	0	0
ENSMUST00000234681.1|ENSMUSG00000117555.1|OTTMUSG00000072722.1|OTTMUST00000176020.1|Gm49992-201|Gm49992|545|processed_pseudogene|	545	343.969	0	0
ENSMUST00000234065.1|ENSMUSG00000117408.1|OTTMUSG00000072723.1|OTTMUST00000176021.1|Gm49993-201|Gm49993|482|processed_pseudogene|	482	281.522	0	0
ENSMUST00000234442.1|ENSMUSG00000117433.1|OTTMUSG00000072724.1|OTTMUST00000176022.1|Gm41654-202|Gm41654|806|lncRNA|	806	604.654	0	0
ENSMUST00000234041.1|ENSMUSG00000117433.1|OTTMUSG00000072724.1|OTTMUST00000176023.1|Gm41654-201|Gm41654|900|lncRNA|	900	698.654	0	0
ENSMUST00000234556.1|ENSMUSG00000117433.1|OTTMUSG00000072724.1|OTTMUST00000176024.1|Gm41654-203|Gm41654|1002|lncRNA|	1002	800.654	0	0
ENSMUST00000157317.1|ENSMUSG00000087942.1|-|-|Gm24244-201|Gm24244|130|snoRNA|	130	39.4072	0	0
ENSMUST00000199560.1|ENSMUSG00000105064.1|-|-|Gm44345-201|Gm44345|135|miRNA|	135	41.2667	0	0
ENSMUST00000234894.1|ENSMUSG00000117584.1|OTTMUSG00000072725.1|OTTMUST00000176025.1|Gm49994-201|Gm49994|334|processed_pseudogene|	334	139.574	0	0
ENSMUST00000234079.1|ENSMUSG00000117343.1|OTTMUSG00000072726.1|OTTMUST00000176026.1|Gm19145-201|Gm19145|570|processed_pseudogene|	570	368.861	0	0
ENSMUST00000234379.1|ENSMUSG00000117624.1|OTTMUSG00000072727.1|OTTMUST00000176027.1|Gm6751-201|Gm6751|1102|processed_pseudogene|	1102	900.654	0	0
ENSMUST00000182438.1|ENSMUSG00000098122.1|OTTMUSG00000043441.1|OTTMUST00000113954.1|Gm27039-201|Gm27039|962|processed_pseudogene|	962	760.654	0	0
ENSMUST00000234942.1|ENSMUSG00000117354.1|OTTMUSG00000072728.1|OTTMUST00000176028.1|Gm49995-201|Gm49995|305|processed_pseudogene|	305	113.828	0	0
ENSMUST00000234136.1|ENSMUSG00000117625.1|OTTMUSG00000072729.1|OTTMUST00000176029.1|Gm21018-201|Gm21018|1192|processed_pseudogene|	1192	990.654	0	0
ENSMUST00000234475.1|ENSMUSG00000117409.1|OTTMUSG00000072730.1|OTTMUST00000176030.1|Gm49996-201|Gm49996|277|processed_pseudogene|	277	90.0363	0	0
ENSMUST00000234088.1|ENSMUSG00000117591.1|OTTMUSG00000072731.1|OTTMUST00000176031.1|Gm49997-201|Gm49997|328|processed_pseudogene|	328	134.125	0	0
ENSMUST00000234694.1|ENSMUSG00000117559.1|OTTMUSG00000072732.1|OTTMUST00000176032.1|Gm49998-201|Gm49998|226|processed_pseudogene|	226	50.6842	0	0
ENSMUST00000234646.1|ENSMUSG00000024256.7|OTTMUSG00000072733.1|OTTMUST00000176033.1|Adcyap1-204|Adcyap1|327|protein_coding|	327	133.19	0	0
ENSMUST00000234081.1|ENSMUSG00000024256.7|OTTMUSG00000072733.1|OTTMUST00000176034.1|Adcyap1-202|Adcyap1|3117|protein_coding|	3117	2915.65	13	0.208794
ENSMUST00000064775.7|ENSMUSG00000024256.7|OTTMUSG00000072733.1|OTTMUST00000176035.1|Adcyap1-201|Adcyap1|3392|protein_coding|	3392	3190.65	0	0
ENSMUST00000234663.1|ENSMUSG00000024256.7|OTTMUSG00000072733.1|OTTMUST00000176036.1|Adcyap1-205|Adcyap1|318|protein_coding|	318	125.18	0	0
ENSMUST00000234204.1|ENSMUSG00000024256.7|OTTMUSG00000072733.1|OTTMUST00000176037.1|Adcyap1-203|Adcyap1|2011|retained_intron|	2011	1809.65	0	0
ENSMUST00000178746.1|ENSMUSG00000094473.1|-|-|Gm25935-201|Gm25935|107|snRNA|	107	33.1917	0	0
ENSMUST00000234454.1|ENSMUSG00000117362.1|OTTMUSG00000072735.1|OTTMUST00000176039.1|Gm9665-201|Gm9665|542|processed_pseudogene|	542	340.983	0	0
ENSMUST00000234060.1|ENSMUSG00000117452.1|OTTMUSG00000072736.1|OTTMUST00000176040.1|Gm6764-201|Gm6764|1475|processed_pseudogene|	1475	1273.65	0	0
ENSMUST00000234726.1|ENSMUSG00000117368.1|OTTMUSG00000072737.1|OTTMUST00000176041.1|Gm50001-201|Gm50001|352|processed_pseudogene|	352	156.117	0	0
ENSMUST00000234106.1|ENSMUSG00000117514.1|OTTMUSG00000072739.1|OTTMUST00000176043.1|Gm50002-201|Gm50002|332|processed_pseudogene|	332	137.756	0	0
ENSMUST00000234228.1|ENSMUSG00000117537.1|OTTMUSG00000072740.1|OTTMUST00000176044.1|Gm50003-201|Gm50003|283|processed_pseudogene|	283	95.0593	0	0
ENSMUST00000235005.1|ENSMUSG00000117543.1|OTTMUSG00000072741.1|OTTMUST00000176045.1|Gm50004-201|Gm50004|394|processed_pseudogene|	394	195.769	0	0
ENSMUST00000104245.1|ENSMUSG00000077433.1|-|-|Gm22593-201|Gm22593|109|snRNA|	109	33.5794	0	0
