"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUST00000231971.1|ENSMUSG00000116903.1|OTTMUSG00000071474.1|OTTMUST00000173047.1|Gm19522-201|Gm19522|2525|lncRNA|",43.890050465629,0.837488159983829,0.617733823756056,1.35574276132653,0.175181028781481,0.969551815278799
"ENSMUST00000205406.1|ENSMUSG00000106106.2|OTTMUSG00000053277.1|-|CT010467.1-202|CT010467.1|714|pseudogene|",239.069101465499,-0.63853016711591,0.471296692991032,-1.3548369352298,0.175469515985345,0.969551815278799
"ENSMUST00000126608.1|ENSMUSG00000016319.3|OTTMUSG00000016520.3|OTTMUST00000047945.1|Slc25a5-202|Slc25a5|989|retained_intron|",21.3331460982874,2.1338560316001,1.57334717496063,1.35625249503721,0.175018844646397,0.969551815278799
"ENSMUST00000205568.1|ENSMUSG00000030678.7|OTTMUSG00000058492.1|OTTMUST00000143626.1|Maz-203|Maz|2650|protein_coding|",703.942400354726,0.338637564281005,0.249997802233187,1.35456216517111,0.175557094684848,0.969864767358342
"ENSMUST00000059983.9|ENSMUSG00000050732.9|OTTMUSG00000022685.2|OTTMUST00000054390.1|Vamp8-201|Vamp8|820|protein_coding|",1758.65811335701,-0.140614379258387,0.103855283090619,-1.35394536583848,0.175753808659846,0.970438415756831
"ENSMUST00000216934.1|ENSMUSG00000032312.7|OTTMUSG00000063203.1|OTTMUST00000153898.1|Csk-206|Csk|554|protein_coding|",58.5159699467136,-0.893191398652214,0.659607972207095,-1.35412462597069,0.175696620821078,0.970438415756831
"ENSMUST00000148255.7|ENSMUSG00000024269.11|OTTMUSG00000033986.1|OTTMUST00000085765.1|Tpgs2-202|Tpgs2|3424|protein_coding|",10.4094430912344,-1.51407434361864,1.11819146954319,-1.35403853888922,0.175724082719742,0.970438415756831
"ENSMUST00000053906.10|ENSMUSG00000019178.17|OTTMUSG00000022780.3|OTTMUST00000054706.1|Styxl1-201|Styxl1|1582|protein_coding|",18.1692083505288,-1.00336510544219,0.741489270324348,-1.35317548830246,0.175999574007924,0.970598635969806
"ENSMUST00000094543.2|ENSMUSG00000039159.16|OTTMUSG00000014347.2|OTTMUST00000033900.2|Ube2h-201|Ube2h|975|protein_coding|",72.2182904064485,1.9545922777921,1.44430555287334,1.35330939765729,0.175956808186967,0.970598635969806
"ENSMUST00000056290.12|ENSMUSG00000009073.16|OTTMUSG00000005071.5|OTTMUST00000011303.2|Nf2-202|Nf2|2394|protein_coding|",101.338049407753,-0.517043455718657,0.382071672062579,-1.35326299625263,0.175971626245583,0.970598635969806
"ENSMUST00000174259.7|ENSMUSG00000022216.17|OTTMUSG00000037625.5|OTTMUST00000097067.1|Psme1-208|Psme1|1112|protein_coding|",2006.33381647685,0.120927254338917,0.0893454572974554,1.35347960597837,0.175902460969564,0.970598635969806
"ENSMUST00000228365.1|ENSMUSG00000022353.10|OTTMUSG00000070026.1|OTTMUST00000169527.1|Mtss1-211|Mtss1|743|processed_transcript|",194.757581419714,0.546018724886292,0.403472950925148,1.35329697724294,0.175960774493536,0.970598635969806
"ENSMUST00000173057.1|ENSMUSG00000073418.4|OTTMUSG00000037255.1|OTTMUST00000096078.1|C4b-202|C4b|763|nonsense_mediated_decay|",89.8880009719717,0.926854548763364,0.684824292137908,1.3534194966564,0.175921652340366,0.970598635969806
"ENSMUST00000170932.7|ENSMUSG00000024283.15|OTTMUSG00000036803.7|OTTMUST00000094460.3|Wac-213|Wac|384|protein_coding|",37.8450443862204,1.09287620846492,0.807478803101265,1.35344259721437,0.175914276737676,0.970598635969806
"ENSMUST00000102563.1|ENSMUSG00000060216.15|OTTMUSG00000006049.7|OTTMUST00000013619.1|Arrb2-203|Arrb2|1352|protein_coding|",47.9709448171268,2.86377838514013,2.11707164261014,1.35270735647348,0.17614913934742,0.970931371394076
"ENSMUST00000071230.7|ENSMUSG00000021116.10|OTTMUSG00000031427.2|OTTMUST00000077865.1|Eif2s1-201|Eif2s1|3405|protein_coding|",832.210191914457,-0.247692354795722,0.183136005067693,-1.35250495774529,0.176213833873571,0.970931371394076
"ENSMUST00000075281.7|ENSMUSG00000007411.16|OTTMUSG00000066363.2|OTTMUST00000161244.1|Mark3-201|Mark3|3321|protein_coding|",458.903545415499,0.289991319797409,0.214411011486771,1.35250199039009,0.176214782487746,0.970931371394076
"ENSMUST00000220719.1|ENSMUSG00000037686.6|OTTMUSG00000066404.1|OTTMUST00000161339.1|Aspg-202|Aspg|425|nonsense_mediated_decay|",68.4310413824266,0.868005692835757,0.641732334589195,1.35259772034303,0.176184181131508,0.970931371394076
"ENSMUST00000057176.4|ENSMUSG00000043418.4|OTTMUSG00000068579.1|OTTMUST00000165771.1|Lrit2-201|Lrit2|2790|protein_coding|",81.0809252071487,0.795559799839422,0.588136501945658,1.35267883766366,0.17615825399919,0.970931371394076
"ENSMUST00000029888.3|ENSMUSG00000028229.11|OTTMUSG00000004720.2|OTTMUST00000010619.1|Rmdn1-201|Rmdn1|1734|protein_coding|",265.226410397579,0.322052570766635,0.238190915500966,1.35207747150763,0.176350533359663,0.971329920868124
"ENSMUST00000043616.6|ENSMUSG00000034636.9|OTTMUSG00000008234.2|OTTMUST00000018720.2|Zyg11b-201|Zyg11b|8691|protein_coding|",1336.48652654369,0.218426026920209,0.161559491094749,1.35198511359577,0.176380077508498,0.971329920868124
"ENSMUST00000212341.1|ENSMUSG00000031813.8|OTTMUSG00000062161.1|OTTMUST00000151701.1|Mvb12a-205|Mvb12a|1519|retained_intron|",10.6634427462462,1.55896637855277,1.1529424878285,1.35216317813822,0.176323120173252,0.971329920868124
"ENSMUST00000133492.1|ENSMUSG00000034312.15|OTTMUSG00000029729.6|OTTMUST00000073762.1|Iqsec1-203|Iqsec1|568|processed_transcript|",72.8850390549741,0.762255618452936,0.564048866858162,1.35139996415349,0.176567345288434,0.971979951528777
"ENSMUST00000231341.1|ENSMUSG00000014769.10|OTTMUSG00000071951.2|OTTMUST00000174070.1|Psmb1-202|Psmb1|1970|protein_coding|",74.2052033519848,0.665492750220541,0.492474000884743,1.35132565176023,0.176591138389472,0.971979951528777
"ENSMUST00000079033.5|ENSMUSG00000057506.5|OTTMUSG00000074163.1|OTTMUST00000179950.1|Bloc1s2-201|Bloc1s2|885|protein_coding|",201.068191371714,-0.299495886106485,0.221614020309172,-1.35143022850567,0.176557656031003,0.971979951528777
"ENSMUST00000122038.7|ENSMUSG00000026019.15|OTTMUSG00000021598.8|OTTMUST00000051274.3|Wdr12-203|Wdr12|2850|protein_coding|",99.1446587137413,-0.851267966760526,0.630007583307421,-1.35120273043624,0.176630500185388,0.972025923246344
"ENSMUST00000119706.7|ENSMUSG00000005225.15|OTTMUSG00000026986.2|OTTMUST00000066695.1|Plekha8-202|Plekha8|6739|protein_coding|",545.102824766503,0.470917798209036,0.348545402713205,1.35109456198027,0.176665143234585,0.972045915364456
"ENSMUST00000125866.3|ENSMUSG00000039765.15|OTTMUSG00000018224.5|OTTMUST00000044030.5|Cc2d2a-202|Cc2d2a|4512|protein_coding|",91.6707864761473,1.24348703776375,0.920534733183905,1.35083119945168,0.176749511372369,0.972339449539887
"ENSMUST00000120310.1|ENSMUSG00000028194.15|OTTMUSG00000029461.2|OTTMUST00000073002.2|Ddah1-202|Ddah1|2291|protein_coding|",1058.66902111803,0.31818588062617,0.235626065758362,1.35038489736732,0.176892552707582,0.972784904766994
"ENSMUST00000033427.6|ENSMUSG00000031101.6|OTTMUSG00000017509.1|OTTMUST00000042517.1|Sash3-201|Sash3|2677|protein_coding|",56.6892270945587,-0.903292967240835,0.6688753375074,-1.35046535069899,0.176866760770542,0.972784904766994
"ENSMUST00000161459.7|ENSMUSG00000071350.12|OTTMUSG00000033346.1|OTTMUST00000083696.1|Setdb2-205|Setdb2|2995|protein_coding|",239.826104208405,-0.409006482144101,0.303003214571861,-1.34984205603898,0.17706665143229,0.97357152355667
"ENSMUST00000111785.8|ENSMUSG00000027007.16|OTTMUSG00000013318.1|OTTMUST00000032211.1|Itprid2-202|Itprid2|5168|protein_coding|",1802.17345565018,0.413426017152664,0.306342733993243,1.34955385350116,0.17715913489573,0.973737871871808
"ENSMUST00000152813.1|ENSMUSG00000074876.6|OTTMUSG00000015668.2|OTTMUST00000037227.2|Spata5l1-201|Spata5l1|1526|lncRNA|",129.68298285947,0.555607948249093,0.411750999629982,1.34937850484489,0.177215421438394,0.973737871871808
"ENSMUST00000028938.6|ENSMUSG00000027447.6|OTTMUSG00000015724.2|OTTMUST00000037353.1|Cst3-201|Cst3|860|protein_coding|",2942.7477725738,-0.164546833608177,0.121984196023001,-1.34891927784769,0.177362895443568,0.973737871871808
"ENSMUST00000029213.4|ENSMUSG00000027670.4|OTTMUSG00000001116.2|OTTMUST00000002187.2|Ocstamp-201|Ocstamp|3657|protein_coding|",28.0570486080625,-1.54364939661712,1.14447802122875,-1.34878028934081,0.177407547574169,0.973737871871808
"ENSMUST00000177390.7|ENSMUSG00000046519.15|OTTMUSG00000042031.1|OTTMUST00000110189.1|Golph3l-207|Golph3l|2836|protein_coding|",143.955388162525,-0.490527999960786,0.363582018270035,-1.34915363057495,0.177287625090953,0.973737871871808
"ENSMUST00000197522.4|ENSMUSG00000039934.12|OTTMUSG00000053218.2|OTTMUST00000132955.1|Gsap-205|Gsap|3508|retained_intron|",148.521497861355,-0.46557236569712,0.345126381563339,-1.34899095104869,0.177339872630217,0.973737871871808
"ENSMUST00000034121.10|ENSMUSG00000005142.10|OTTMUSG00000061404.1|OTTMUST00000149841.1|Man2b1-201|Man2b1|3822|protein_coding|",3683.48819063701,0.12591727166121,0.0933398014567755,1.3490201360619,0.177330498479285,0.973737871871808
"ENSMUST00000190377.6|ENSMUSG00000062270.14|OTTMUSG00000046589.3|OTTMUST00000121137.1|Morf4l1-210|Morf4l1|4640|retained_intron|",23.8055535192613,1.34823682925632,0.999405648037863,1.34903863301486,0.177324557496803,0.973737871871808
"ENSMUST00000219216.1|ENSMUSG00000034707.7|OTTMUSG00000064421.1|OTTMUST00000157182.1|Gns-203|Gns|3013|retained_intron|",163.690762585737,-0.614704412572622,0.455646309190911,-1.34908239170016,0.177310503362223,0.973737871871808
"ENSMUST00000124311.1|ENSMUSG00000021252.11|OTTMUSG00000032571.2|OTTMUST00000081015.1|Erg28-202|Erg28|3226|retained_intron|",13.1833629151693,1.14846888953778,0.851472357252277,1.34880349286255,0.177400092514659,0.973737871871808
"ENSMUST00000151605.1|ENSMUSG00000027761.4|OTTMUSG00000022631.3|OTTMUST00000054215.1|Aadac-202|Aadac|340|retained_intron|",175.984062311977,-0.636251862308272,0.47182224559356,-1.34849907618887,0.177497917097813,0.973892825021539
"ENSMUST00000153167.1|ENSMUSG00000035504.16|OTTMUSG00000000018.2|OTTMUST00000045839.1|Reep6-206|Reep6|848|retained_intron|",38.3046111075576,0.874877633537448,0.648765124629145,1.34852753380903,0.177488770513146,0.973892825021539
"ENSMUST00000193766.1|ENSMUSG00000040181.14|OTTMUSG00000024069.4|OTTMUST00000130756.1|Fmo1-208|Fmo1|3106|retained_intron|",45.0294230877805,1.06493845853694,0.789996163576331,1.34802991158329,0.177648762239733,0.973964373727848
"ENSMUST00000028469.13|ENSMUSG00000027075.16|OTTMUSG00000013724.4|-|Slc43a1-201|Slc43a1|2539|protein_coding|",196.908087419711,0.563244447166636,0.417868167170832,1.34789986751102,0.177690590717198,0.973964373727848
"ENSMUST00000198579.1|ENSMUSG00000105373.1|OTTMUSG00000053806.1|OTTMUST00000133935.1|Gm42429-201|Gm42429|558|TEC|",238.735014527947,-0.87688872863218,0.650569446623104,-1.34787874405081,0.177697385738198,0.973964373727848
"ENSMUST00000047356.10|ENSMUSG00000038539.15|OTTMUSG00000021114.3|OTTMUST00000049969.2|Atf5-201|Atf5|1816|protein_coding|",11187.1180917509,-0.549095193206647,0.407292763955101,-1.34815847911106,0.177607415898181,0.973964373727848
"ENSMUST00000121992.1|ENSMUSG00000031549.16|OTTMUSG00000029868.2|OTTMUST00000074117.1|Ido2-201|Ido2|2452|protein_coding|",1360.54074764627,0.308097586324248,0.228554107206704,1.34802909512191,0.177649024830417,0.973964373727848
"ENSMUST00000145164.7|ENSMUSG00000082286.10|OTTMUSG00000000759.2|OTTMUST00000086908.1|Pisd-ps1-203|Pisd-ps1|789|processed_transcript|",65.9032888508301,-0.671616594363267,0.498124067801577,-1.34829179671519,0.177564549536035,0.973964373727848
"ENSMUST00000225141.1|ENSMUSG00000024911.7|OTTMUSG00000068337.3|OTTMUST00000165160.2|Fibp-205|Fibp|1209|protein_coding|",398.092364569096,-0.31716473495958,0.235336430430598,-1.34770776619353,0.177752393229288,0.974095545133788
"ENSMUST00000055226.12|ENSMUSG00000026193.15|OTTMUSG00000048807.4|OTTMUST00000124858.1|Fn1-201|Fn1|8315|protein_coding|",60.5083449088743,1.90693083884843,1.41669460302544,1.34604228376113,0.178288880419191,0.974539656690082
"ENSMUST00000142704.7|ENSMUSG00000032883.15|OTTMUSG00000033118.5|OTTMUST00000082786.1|Acsl3-205|Acsl3|2976|protein_coding|",754.836408288776,0.66450790381529,0.493816169594322,1.34565845496958,0.178412690482257,0.974539656690082
"ENSMUST00000027529.11|ENSMUSG00000026304.13|OTTMUSG00000026752.3|OTTMUST00000066163.1|Rab17-201|Rab17|1831|protein_coding|",393.667518578694,0.448737524276123,0.333834023889497,1.34419349785827,0.178885823714675,0.974539656690082
"ENSMUST00000102981.9|ENSMUSG00000025816.15|OTTMUSG00000010876.3|OTTMUST00000025464.2|Sec61a2-202|Sec61a2|2448|protein_coding|",20.9206973692932,1.9238020241166,1.43004548415224,1.34527331153881,0.178536988896785,0.974539656690082
"ENSMUST00000154817.1|ENSMUSG00000035875.15|OTTMUSG00000012303.6|OTTMUST00000029288.2|AI182371-204|AI182371|626|processed_transcript|",27.958470877866,-1.0342219360035,0.76843548364337,-1.34587998344372,0.178341225155903,0.974539656690082
"ENSMUST00000102715.3|ENSMUSG00000027030.15|OTTMUSG00000012975.2|OTTMUST00000031247.2|Stk39-201|Stk39|3536|protein_coding|",74.8067617682492,-0.659834060660963,0.490801119926331,-1.34440210886235,0.178818392256333,0.974539656690082
"ENSMUST00000028470.9|ENSMUSG00000027076.10|OTTMUSG00000013727.1|OTTMUST00000032891.1|Timm10-201|Timm10|690|protein_coding|",270.704859364315,-0.453987006903995,0.337023718948421,-1.34704764495663,0.177964888308586,0.974539656690082
"ENSMUST00000014505.4|ENSMUSG00000014361.5|OTTMUSG00000015353.2|OTTMUST00000036392.2|Mertk-201|Mertk|4302|protein_coding|",788.172348923276,0.313380947876675,0.233530327030512,1.3419282705656,0.179619254281275,0.974539656690082
"ENSMUST00000088610.10|ENSMUSG00000067847.13|OTTMUSG00000016121.4|OTTMUST00000038527.2|Romo1-201|Romo1|569|protein_coding|",821.647141382501,-0.181346641378324,0.134734116573496,-1.34595933079356,0.178315632796812,0.974539656690082
"ENSMUST00000011492.14|ENSMUSG00000027710.14|OTTMUSG00000023529.3|OTTMUST00000057348.3|Acad9-201|Acad9|3930|protein_coding|",831.067900431274,0.269318101195724,0.20026693743104,1.34479562453219,0.178691243655826,0.974539656690082
"ENSMUST00000038569.7|ENSMUSG00000037211.12|OTTMUSG00000007497.2|OTTMUST00000017292.1|Spry1-201|Spry1|2481|protein_coding|",72.0838181535292,2.6622056909148,1.98156551398668,1.34348608316197,0.179114629380981,0.974539656690082
"ENSMUST00000029371.2|ENSMUSG00000027796.2|OTTMUSG00000021206.2|OTTMUST00000050237.1|Smad9-201|Smad9|5368|protein_coding|",299.181703034444,-0.436200801867444,0.323761024039208,-1.34729250737303,0.177886044283926,0.974539656690082
"ENSMUST00000171384.7|ENSMUSG00000027800.14|OTTMUSG00000052837.3|-|Tm4sf1-202|Tm4sf1|2855|protein_coding|",31.1958398407532,-2.29253917597859,1.70825887078404,-1.34203264808827,0.179585410095395,0.974539656690082
"ENSMUST00000102694.3|ENSMUSG00000027864.9|OTTMUSG00000007094.2|OTTMUST00000016396.1|Ptgfrn-201|Ptgfrn|5902|protein_coding|",204.11327046732,-0.631701732104374,0.47066213724299,-1.34215540643382,0.179545612033646,0.974539656690082
"ENSMUST00000124758.1|ENSMUSG00000033295.14|OTTMUSG00000008720.3|OTTMUST00000019811.1|Ptprf-203|Ptprf|4808|protein_coding|",393.508150901674,-1.24527204290105,0.927798970811124,-1.3421787284506,0.179538051813803,0.974539656690082
"ENSMUST00000147999.7|ENSMUSG00000066036.14|OTTMUSG00000009956.8|OTTMUST00000023297.6|Ubr4-210|Ubr4|4061|protein_coding|",436.813112459169,-0.355362460307859,0.264607004226125,-1.34298206257676,0.179277782131139,0.974539656690082
"ENSMUST00000133184.7|ENSMUSG00000029071.16|OTTMUSG00000010890.2|OTTMUST00000025527.2|Dvl1-203|Dvl1|2797|retained_intron|",33.6020972158574,-2.14751933513947,1.59669792645876,-1.34497533913779,0.178633198559171,0.974539656690082
"ENSMUST00000131995.6|ENSMUSG00000052139.18|OTTMUSG00000023678.6|OTTMUST00000057808.2|Babam2-205|Babam2|1220|protein_coding|",62.2932431903625,-1.40895538060452,1.04804699083141,-1.34436279377779,0.178831099025236,0.974539656690082
"ENSMUST00000068058.13|ENSMUSG00000054814.14|OTTMUSG00000026338.3|OTTMUST00000065130.2|Usp46-201|Usp46|4557|protein_coding|",226.984171074094,-0.372493511809482,0.276602078471898,-1.34667647425985,0.178084452333848,0.974539656690082
"ENSMUST00000203782.2|ENSMUSG00000057278.8|OTTMUSG00000056436.1|OTTMUST00000139415.1|Snrpg-202|Snrpg|357|retained_intron|",19.6583274309112,-1.399673711029,1.04307138508094,-1.34187720135798,0.179635815088547,0.974539656690082
"ENSMUST00000032183.5|ENSMUSG00000030095.10|OTTMUSG00000023824.2|OTTMUST00000058195.2|Tmem43-201|Tmem43|2903|protein_coding|",307.585850985996,-0.31960743578114,0.237379187991878,-1.34640040891907,0.178173419140595,0.974539656690082
"ENSMUST00000058352.14|ENSMUSG00000046080.17|OTTMUSG00000027008.3|OTTMUST00000066748.2|Clec9a-201|Clec9a|3293|protein_coding|",43.1781235556823,-0.806153498485325,0.600770023494258,-1.34186704888585,0.179639107484267,0.974539656690082
"ENSMUST00000210999.1|ENSMUSG00000052833.9|OTTMUSG00000060584.1|OTTMUST00000148214.1|Sae1-203|Sae1|1254|protein_coding|",23.574717031617,2.20843195902924,1.64022396903818,1.34642097708415,0.178166789555206,0.974539656690082
"ENSMUST00000094805.4|ENSMUSG00000041117.8|OTTMUSG00000037103.3|OTTMUST00000095517.3|Ccdc8-201|Ccdc8|4809|protein_coding|",42.8680612461987,0.962288070345709,0.717366287926139,1.34141802666477,0.179784768000253,0.974539656690082
"ENSMUST00000085592.5|ENSMUSG00000066571.13|OTTMUSG00000008390.2|-|4931406P16Rik-201|4931406P16Rik|5798|protein_coding|",293.769456896588,0.291087709693736,0.216220513597352,1.34625390001525,0.178220647589787,0.974539656690082
"ENSMUST00000040962.5|ENSMUSG00000034875.5|OTTMUSG00000026112.2|OTTMUST00000064468.1|Nudt19-201|Nudt19|2298|protein_coding|",1297.81524165641,0.335641190521013,0.250181244555384,1.34159213700254,0.179728277079565,0.974539656690082
"ENSMUST00000071457.11|ENSMUSG00000030538.15|OTTMUSG00000022916.3|OTTMUST00000055108.2|Cib1-202|Cib1|702|protein_coding|",42.4181707115428,-1.9083663318904,1.42054483129825,-1.34340450920252,0.179141027588277,0.974539656690082
"ENSMUST00000212796.1|ENSMUSG00000045128.9|OTTMUSG00000061602.1|OTTMUST00000150277.1|Rpl18a-207|Rpl18a|679|protein_coding|",77.9396631390373,-0.7875154170572,0.585088405587381,-1.3459767951932,0.178310000270096,0.974539656690082
"ENSMUST00000003123.9|ENSMUSG00000003039.9|OTTMUSG00000062097.1|OTTMUST00000151592.1|Fam32a-201|Fam32a|2564|protein_coding|",985.579717175195,-0.208541208676127,0.15537022664922,-1.3422211782374,0.179524291616374,0.974539656690082
"ENSMUST00000212413.1|ENSMUSG00000110496.1|OTTMUSG00000061549.1|OTTMUST00000150148.1|Gm45909-201|Gm45909|1031|TEC|",17.2831790498926,1.63604185404507,1.21729603418598,1.3439967009661,0.178949453712507,0.974539656690082
"ENSMUST00000151332.1|ENSMUSG00000025887.10|OTTMUSG00000033710.3|OTTMUST00000084916.2|Casp12-204|Casp12|1065|protein_coding|",14.2111266489836,-1.61285866471438,1.1998052761258,-1.34426702133061,0.178862055816381,0.974539656690082
"ENSMUST00000068664.6|ENSMUSG00000032340.8|OTTMUSG00000063287.1|OTTMUST00000154140.1|Neo1-201|Neo1|7379|protein_coding|",238.873459373215,-0.367202909274323,0.272896448079552,-1.34557599359915,0.178439298051594,0.974539656690082
"ENSMUST00000189133.1|ENSMUSG00000090150.10|OTTMUSG00000031729.8|OTTMUST00000125848.1|Acad11-206|Acad11|3463|retained_intron|",15.5325099798394,1.98661236921138,1.47668979304963,1.34531462095954,0.178523653908243,0.974539656690082
"ENSMUST00000195911.4|ENSMUSG00000044791.16|OTTMUSG00000033479.5|OTTMUST00000084144.1|Setd2-202|Setd2|529|retained_intron|",13.0894413113891,-2.75413649693478,2.05029102178119,-1.34329052201678,0.179177919908677,0.974539656690082
"ENSMUST00000026891.4|ENSMUSG00000025785.5|OTTMUSG00000034189.2|OTTMUST00000086707.1|Exosc7-201|Exosc7|1053|protein_coding|",352.085786277111,-0.347864285841616,0.258659389895196,-1.34487399039549,0.178665930943491,0.974539656690082
"ENSMUST00000055918.6|ENSMUSG00000049103.14|OTTMUSG00000035281.2|OTTMUST00000089982.1|Ccr2-201|Ccr2|2999|protein_coding|",36.5706845245063,-1.85287771011684,1.38088617023693,-1.34180336515277,0.179659760822176,0.974539656690082
"ENSMUST00000020023.8|ENSMUSG00000019873.8|OTTMUSG00000064291.3|OTTMUST00000156961.1|Reep3-201|Reep3|5430|protein_coding|",2745.7475639646,0.147507555446145,0.109509535695948,1.34698366227849,0.177985494579743,0.974539656690082
